Gender,X,Y,Z,Output
m,13,47,42,2
m,12,46,42,2
m,10,46,42,2
m,6,46,41,2
m,4,45,42,2
m,11,45,41,2
m,15,44,41,2
m,15,42,39,2
m,18,40,40,2
m,18,40,39,2
m,19,42,39,2
m,22,41,39,2
m,22,40,39,2
m,23,39,38,2
m,23,40,39,2
m,22,41,38,2
m,22,41,38,2
m,19,42,40,2
m,17,43,40,2
m,16,44,40,2
m,17,44,41,2
m,16,43,39,2
m,14,45,41,2
m,10,47,42,2
m,9,45,42,2
m,6,48,40,2
m,7,47,40,2
m,9,47,39,2
m,14,45,38,2
m,14,43,37,2
m,14,43,38,2
m,17,44,36,2
m,20,40,36,2
m,20,40,36,2
m,23,40,37,2
m,23,40,36,2
m,24,38,35,2
m,22,40,35,2
m,20,40,34,2
m,17,40,36,2
m,14,40,37,2
m,8,42,36,2
m,0,45,38,2
m,1,45,37,2
m,4,44,40,2
m,8,42,40,2
m,12,42,41,2
m,9,41,41,2
m,11,40,40,2
m,15,41,40,2
m,17,41,38,2
m,18,38,35,2
m,17,39,36,2
m,17,38,36,2
m,19,38,36,2
m,19,39,37,2
m,20,38,37,2
m,21,38,36,2
m,18,40,36,2
m,15,41,36,2
m,14,40,37,2
m,13,41,37,2
m,16,42,38,2
m,13,44,38,2
m,10,46,39,2
m,8,46,39,2
m,8,48,39,2
m,6,47,38,2
m,8,45,39,2
m,9,45,39,2
m,14,43,39,2
m,17,43,39,2
m,17,41,37,2
m,18,41,37,2
m,18,40,37,2
m,20,39,36,2
m,20,40,35,2
m,22,38,35,2
m,25,39,36,2
m,24,41,38,2
m,21,44,39,2
m,19,45,40,2
m,15,45,39,2
m,8,47,38,2
m,4,46,39,2
m,6,46,40,2
m,7,47,41,2
m,9,47,43,2
m,16,44,42,2
m,18,44,41,2
m,18,44,41,2
m,17,44,39,2
m,18,44,40,2
m,19,43,41,2
m,20,44,41,2
m,21,44,41,2
m,21,42,40,2
m,21,43,40,2
m,21,41,39,2
m,24,41,40,2
m,22,42,41,2
m,23,44,40,2
m,22,43,41,2
m,22,44,42,2
m,21,44,42,2
m,18,48,42,2
m,15,51,45,2
m,15,53,44,2
m,12,52,44,2
m,10,54,42,2
m,12,53,43,2
m,13,51,43,2
m,18,48,43,2
m,20,45,45,2
m,21,41,42,2
m,22,42,41,2
m,22,44,44,2
m,21,45,45,2
m,22,44,44,2
m,23,44,44,2
m,23,45,44,2
m,21,46,45,2
m,20,46,44,2
m,21,42,44,2
m,22,41,43,2
m,23,40,40,2
m,20,41,43,2
m,20,42,43,2
m,19,44,42,2
m,19,42,42,2
m,20,43,43,2
m,19,43,43,2
m,17,43,43,2
m,18,42,42,2
m,16,44,44,2
m,15,44,44,2
m,18,43,42,2
m,16,43,42,2
m,16,44,42,2
m,16,43,42,2
m,14,42,40,2
m,15,43,39,2
m,14,43,40,2
m,14,42,38,2
m,14,42,38,2
m,14,41,38,2
m,14,42,36,2
m,14,41,37,2
m,13,41,36,2
m,14,41,36,2
m,15,40,35,2
m,16,40,37,2
m,14,42,35,2
m,14,42,36,2
m,13,41,35,2
m,13,40,35,2
m,12,41,35,2
m,12,40,36,2
m,10,41,35,2
m,13,40,36,2
m,14,39,36,2
m,13,39,37,2
m,11,39,36,2
m,30,39,51,2
m,37,33,32,2
m,28,39,51,2
m,28,38,52,2
m,27,40,51,2
m,27,40,50,2
m,27,37,49,2
m,26,39,48,2
m,28,40,47,2
m,28,42,47,2
m,29,42,46,2
m,28,43,45,2
m,26,42,43,2
m,27,44,37,2
m,25,48,35,2
m,25,51,35,2
m,22,52,36,2
m,21,48,36,2
m,20,40,36,2
m,17,29,36,2
m,10,32,40,2
m,9,44,39,2
m,12,50,40,2
m,14,43,38,2
m,16,42,35,2
m,19,39,35,2
m,20,38,35,2
m,18,40,34,2
m,16,39,32,2
m,9,39,31,2
m,0,39,30,2
m,0,39,28,2
m,0,40,29,2
m,3,39,32,2
m,9,38,35,2
m,9,37,34,2
m,14,34,34,2
m,19,34,33,2
m,20,34,31,2
m,20,37,31,2
m,21,34,32,2
m,23,36,32,2
m,23,37,33,2
m,22,36,34,2
m,23,39,35,2
m,18,39,34,2
m,7,41,35,2
m,0,42,36,2
m,0,42,38,2
m,0,41,40,2
m,10,40,40,2
m,8,41,38,2
m,6,43,39,2
m,14,38,39,2
m,18,35,37,2
m,20,37,37,2
m,22,38,37,2
m,21,39,35,2
m,21,37,35,2
m,20,35,34,2
m,23,36,33,2
m,19,37,34,2
m,11,38,31,2
m,0,39,30,2
m,0,40,30,2
m,0,41,35,2
m,3,42,34,2
m,7,36,33,2
m,13,35,35,2
m,19,34,35,2
m,20,35,34,2
m,19,36,34,2
m,20,37,33,2
m,21,36,33,2
m,21,37,33,2
m,23,39,33,2
m,20,40,34,2
m,22,40,36,2
m,14,44,36,2
m,3,45,37,2
m,0,42,38,2
m,0,46,41,2
m,4,42,44,2
m,8,38,43,2
m,11,40,41,2
m,15,36,38,2
m,21,35,36,2
m,24,35,37,2
m,23,35,36,2
m,22,37,34,2
m,21,38,36,2
m,20,37,34,2
m,20,38,34,2
m,18,38,33,2
m,11,40,33,2
m,0,37,32,2
m,0,42,32,2
m,0,42,34,2
m,4,40,35,2
m,9,36,35,2
m,14,36,36,2
m,19,36,36,2
m,21,34,35,2
m,20,36,35,2
m,20,37,34,2
m,20,36,35,2
m,22,36,33,2
m,19,37,32,2
m,19,40,32,2
m,12,42,32,2
m,0,46,30,2
m,0,46,33,2
m,0,43,41,2
m,6,42,45,2
m,13,40,43,2
m,12,42,40,2
m,14,36,39,2
m,19,35,39,2
m,25,35,37,2
m,24,37,37,2
m,25,37,37,2
m,22,39,36,2
m,21,40,33,2
m,18,38,32,2
m,16,38,32,2
m,1,42,30,2
m,0,40,31,2
m,0,44,32,2
m,0,40,32,2
m,6,38,33,2
m,15,38,35,2
m,19,38,34,2
m,21,36,34,2
m,23,37,34,2
m,23,38,34,2
m,22,37,33,2
m,21,39,32,2
m,21,41,33,2
m,22,41,35,2
m,15,43,34,2
m,4,44,34,2
m,0,47,36,2
m,0,50,39,2
m,6,48,44,2
m,13,42,41,2
m,13,44,37,2
m,14,42,36,2
m,20,38,38,2
m,22,38,35,2
m,21,39,35,2
m,22,38,34,2
m,19,39,32,2
m,21,38,31,2
m,21,37,32,2
m,24,40,32,2
m,13,43,32,2
m,0,47,30,2
m,0,46,32,2
m,0,54,32,2
m,0,49,34,2
m,9,43,34,2
m,14,38,34,2
m,18,38,34,2
m,21,39,34,2
m,23,38,35,2
m,22,37,35,2
m,23,39,35,2
m,21,40,35,2
m,21,42,35,2
m,18,43,36,2
m,14,46,36,2
m,11,46,39,2
m,6,48,41,2
m,1,52,41,2
m,4,50,43,2
m,11,44,44,2
m,18,44,40,2
m,21,43,38,2
m,22,40,38,2
m,22,41,37,2
m,22,42,37,2
m,21,43,38,2
m,21,43,37,2
m,21,42,38,2
m,23,44,37,2
m,24,43,36,2
m,20,44,36,2
m,20,47,36,2
m,13,52,37,2
m,7,56,37,2
m,6,59,37,2
m,10,51,35,2
m,14,46,36,2
m,19,43,36,2
m,20,43,36,2
m,22,42,33,2
m,23,43,35,2
m,23,43,35,2
m,23,44,35,2
m,23,45,35,2
m,23,46,37,2
m,24,47,37,2
m,23,47,38,2
m,22,49,39,2
m,21,51,42,2
m,15,57,41,2
m,9,63,47,2
m,9,55,47,2
m,15,48,42,2
m,23,46,38,2
m,24,46,39,2
m,25,45,37,2
m,25,45,37,2
m,25,44,36,2
m,26,42,37,2
m,26,43,37,2
m,26,43,36,2
m,26,41,36,2
m,25,42,34,2
m,25,45,36,2
m,19,49,35,2
m,15,56,36,2
m,5,59,35,2
m,4,61,34,2
m,7,59,35,2
m,11,54,35,2
m,18,49,36,2
m,20,47,37,2
m,22,45,36,2
m,25,44,35,2
m,25,43,34,2
m,24,44,33,2
m,25,41,33,2
m,24,44,33,2
m,27,44,35,2
m,23,47,35,2
m,17,53,36,2
m,12,55,38,2
m,10,60,42,2
m,3,61,45,2
m,13,51,45,2
m,14,48,44,2
m,20,45,40,2
m,24,41,37,2
m,24,40,37,2
m,25,38,36,2
m,25,39,36,2
m,24,40,36,2
m,24,41,36,2
m,22,41,37,2
m,21,44,36,2
m,21,43,37,2
m,20,44,37,2
m,17,48,37,2
m,6,53,40,2
m,1,55,39,2
m,0,54,37,2
m,6,50,37,2
m,12,47,37,2
m,17,46,39,2
m,21,43,40,2
m,21,43,38,2
m,25,40,36,2
m,25,44,34,2
m,23,43,35,2
m,23,43,35,2
m,29,41,37,2
m,20,45,35,2
m,21,46,36,2
m,17,53,42,2
m,13,56,44,2
m,15,59,46,2
m,12,61,50,2
m,16,57,49,2
m,22,52,47,2
m,25,50,44,2
m,27,48,40,2
m,29,44,39,2
m,31,41,38,2
m,32,42,38,2
m,32,43,38,2
m,32,42,40,2
m,31,43,40,2
m,31,42,39,2
m,30,42,43,2
m,32,44,46,2
m,32,47,51,2
m,32,51,58,2
m,31,51,61,2
m,27,43,56,2
m,28,39,52,2
m,31,41,52,2
m,32,40,51,2
m,32,40,49,2
m,34,37,47,2
m,32,36,46,2
m,34,35,46,2
m,33,35,47,2
m,34,34,47,2
m,35,35,47,2
m,32,36,51,2
m,33,37,54,2
m,31,38,60,2
m,30,37,61,2
m,29,42,62,2
m,25,41,62,2
m,27,42,60,2
m,30,38,53,2
m,30,35,52,2
m,31,36,53,2
m,30,36,52,2
m,31,36,51,2
m,31,37,49,2
m,29,36,51,2
m,29,37,51,2
m,29,37,52,2
m,30,38,53,2
m,29,37,57,2
m,28,41,56,2
m,29,43,54,2
m,32,41,52,2
m,33,39,51,2
m,32,38,51,2
m,31,38,52,2
m,31,40,51,2
m,31,42,50,2
m,30,38,50,2
m,32,40,51,2
m,32,41,51,2
m,31,41,51,2
m,30,40,51,2
m,30,40,52,2
m,12,38,35,2
m,12,38,35,2
m,13,40,35,2
m,13,40,36,2
m,12,40,34,2
m,14,39,35,2
m,13,40,35,2
m,12,39,35,2
m,12,40,35,2
m,12,40,35,2
m,13,37,37,2
m,12,40,35,2
m,13,39,36,2
m,13,40,36,2
m,13,39,37,2
m,12,41,36,2
m,13,41,36,2
m,12,41,38,2
m,13,42,37,2
m,14,41,38,2
m,15,40,38,2
m,15,42,38,2
m,15,42,39,2
m,16,42,39,2
m,18,41,39,2
m,17,41,39,2
m,18,41,39,2
m,16,41,39,2
m,17,40,39,2
m,17,42,38,2
m,12,43,37,2
m,10,43,37,2
m,9,43,37,2
m,13,44,37,2
m,14,44,37,2
m,13,44,36,2
m,14,42,36,2
m,14,42,35,2
m,15,44,35,2
m,18,42,35,2
m,18,42,34,2
m,18,44,35,2
m,18,45,35,2
m,16,43,34,2
m,18,42,34,2
m,19,41,35,2
m,19,39,35,2
m,20,40,35,2
m,20,40,35,2
m,20,39,34,2
m,18,40,34,2
m,17,41,36,2
m,17,43,36,2
m,11,46,37,2
m,8,48,38,2
m,6,52,37,2
m,1,56,39,2
m,9,50,40,2
m,14,47,41,2
m,14,47,38,2
m,15,44,36,2
m,17,42,36,2
m,21,40,35,2
m,24,39,35,2
m,24,38,34,2
m,28,36,35,2
m,27,37,33,2
m,26,38,33,2
m,22,38,34,2
m,16,41,34,2
m,6,44,33,2
m,0,46,34,2
m,0,46,31,2
m,0,48,32,2
m,4,45,33,2
m,11,44,36,2
m,16,45,36,2
m,20,46,35,2
m,21,44,35,2
m,20,43,35,2
m,19,41,34,2
m,21,40,33,2
m,22,38,33,2
m,24,37,33,2
m,22,39,33,2
m,20,39,33,2
m,17,42,34,2
m,9,48,34,2
m,3,52,35,2
m,5,52,35,2
m,2,56,38,2
m,11,53,41,2
m,14,51,41,2
m,16,46,38,2
m,18,45,37,2
m,22,42,36,2
m,24,41,34,2
m,26,37,33,2
m,25,38,33,2
m,27,37,35,2
m,25,35,34,2
m,22,36,33,2
m,17,38,32,2
m,15,40,33,2
m,9,39,31,2
m,1,43,31,2
m,0,49,35,2
m,0,55,31,2
m,2,48,32,2
m,13,45,37,2
m,14,46,39,2
m,19,46,37,2
m,21,44,37,2
m,24,42,36,2
m,27,41,35,2
m,25,40,35,2
m,24,39,35,2
m,22,40,33,2
m,20,40,34,2
m,16,40,35,2
m,10,43,36,2
m,0,43,38,2
m,0,41,33,2
m,0,43,35,2
m,0,43,38,2
m,9,40,40,2
m,13,41,40,2
m,18,38,38,2
m,21,37,34,2
m,22,36,32,2
m,25,37,33,2
m,27,36,33,2
m,27,36,34,2
m,27,37,35,2
m,22,38,34,2
m,19,37,33,2
m,13,37,33,2
m,7,40,33,2
m,0,43,33,2
m,0,46,31,2
m,0,49,29,2
m,3,45,33,2
m,12,42,39,2
m,16,46,37,2
m,19,46,37,2
m,19,44,39,2
m,20,44,39,2
m,22,42,40,2
m,22,42,37,2
m,21,43,35,2
m,23,40,33,2
m,21,37,32,2
m,18,40,34,2
m,10,41,34,2
m,0,45,32,2
m,0,43,34,2
m,0,43,34,2
m,0,44,36,2
m,5,42,37,2
m,13,41,38,2
m,16,38,34,2
m,17,39,33,2
m,22,36,32,2
m,25,36,34,2
m,27,36,35,2
m,30,37,34,2
m,26,38,33,2
m,23,37,33,2
m,21,38,33,2
m,12,39,33,2
m,1,44,33,2
m,0,47,35,2
m,0,47,32,2
m,0,47,33,2
m,10,42,39,2
m,16,40,38,2
m,18,43,39,2
m,21,43,37,2
m,22,44,38,2
m,23,40,37,2
m,21,40,34,2
m,23,39,34,2
m,24,40,34,2
m,18,42,35,2
m,14,43,35,2
m,3,44,34,2
m,0,42,34,2
m,0,41,36,2
m,0,43,34,2
m,0,44,37,2
m,4,42,37,2
m,8,40,36,2
m,15,31,35,2
m,20,36,33,2
m,22,36,35,2
m,23,38,34,2
m,22,40,35,2
m,25,39,35,2
m,25,36,34,2
m,24,36,35,2
m,21,36,34,2
m,16,40,33,2
m,9,40,33,2
m,2,40,34,2
m,0,41,35,2
m,0,46,32,2
m,0,43,31,2
m,12,41,35,2
m,17,40,35,2
m,20,42,34,2
m,22,43,34,2
m,20,41,34,2
m,23,41,34,2
m,21,41,33,2
m,21,40,32,2
m,20,39,33,2
m,17,39,33,2
m,11,40,32,2
m,0,40,33,2
m,0,42,31,2
m,0,43,33,2
m,4,42,37,2
m,4,39,38,2
m,9,35,37,2
m,15,38,37,2
m,18,36,36,2
m,20,36,34,2
m,25,38,33,2
m,26,36,34,2
m,27,36,34,2
m,25,35,34,2
m,24,35,34,2
m,18,36,32,2
m,14,37,31,2
m,6,39,34,2
m,0,41,34,2
m,0,41,34,2
m,0,43,32,2
m,5,43,31,2
m,14,41,36,2
m,15,39,39,2
m,19,45,37,2
m,21,44,36,2
m,21,43,33,2
m,24,41,34,2
m,26,38,34,2
m,21,38,33,2
m,16,39,32,2
m,12,39,33,2
m,0,41,33,2
m,0,41,34,2
m,0,43,36,2
m,1,42,39,2
m,13,37,41,2
m,15,37,39,2
m,15,37,35,2
m,18,37,34,2
m,19,36,35,2
m,24,33,34,2
m,24,35,34,2
m,25,35,34,2
m,23,36,34,2
m,18,35,33,2
m,15,38,32,2
m,8,39,33,2
m,0,42,34,2
m,0,43,34,2
m,0,47,32,2
m,3,43,32,2
m,10,40,36,2
m,16,39,38,2
m,21,42,36,2
m,22,41,34,2
m,22,42,33,2
m,23,40,33,2
m,24,38,32,2
m,23,39,33,2
m,19,38,33,2
m,16,39,36,2
m,5,41,34,2
m,0,42,34,2
m,0,43,37,2
m,3,43,41,2
m,9,42,39,2
m,13,40,37,2
m,16,37,36,2
m,16,37,35,2
m,23,37,36,2
m,25,36,35,2
m,24,38,36,2
m,22,37,34,2
m,19,36,33,2
m,16,36,32,2
m,6,42,33,2
m,0,41,33,2
m,0,40,32,2
m,0,43,31,2
m,8,41,34,2
m,12,40,36,2
m,14,43,37,2
m,18,42,36,2
m,19,42,36,2
m,21,40,36,2
m,22,39,34,2
m,22,39,33,2
m,20,39,35,2
m,12,40,32,2
m,2,41,33,2
m,0,39,33,2
m,0,41,36,2
m,4,41,39,2
m,10,43,40,2
m,15,42,39,2
m,16,40,38,2
m,18,38,37,2
m,19,36,38,2
m,22,37,37,2
m,22,39,38,2
m,23,38,38,2
m,22,39,36,2
m,18,38,37,2
m,14,40,34,2
m,1,41,34,2
m,0,42,32,2
m,0,43,33,2
m,3,41,33,2
m,7,40,35,2
m,12,41,35,2
m,16,41,36,2
m,20,41,38,2
m,19,40,35,2
m,18,40,36,2
m,13,39,33,2
m,5,40,33,2
m,4,40,33,2
m,10,39,34,2
m,12,40,36,2
m,12,41,37,2
m,14,40,37,2
m,17,40,36,2
m,18,38,35,2
m,18,37,36,2
m,19,38,35,2
m,16,38,35,2
m,11,41,35,2
m,5,40,34,2
m,3,40,33,2
m,13,38,34,2
m,18,37,33,2
m,16,38,32,2
m,14,39,31,2
m,11,39,31,2
m,11,39,31,2
m,11,40,32,2
m,14,39,32,2
m,14,39,32,2
m,11,39,32,2
m,13,39,33,2
m,13,38,33,2
m,12,40,35,2
m,12,40,34,2
m,11,39,34,2
m,13,38,34,2
m,13,40,37,2
m,12,39,36,2
m,12,39,37,2
m,13,39,37,2
m,12,39,36,2
m,14,39,36,2
m,12,39,36,2
m,12,40,36,2
m,12,39,35,2
m,13,40,35,2
m,12,39,35,2
m,14,40,34,2
m,13,39,35,2
m,12,39,35,2
m,14,39,34,2
m,15,39,36,2
m,12,39,36,2
m,14,39,36,2
m,13,39,36,2
m,13,38,36,2
m,12,40,36,2
m,13,38,36,2
m,11,40,37,2
m,13,39,36,2
m,12,40,37,2
m,13,39,36,2
m,12,39,36,2
m,12,38,36,2
m,13,40,35,2
m,13,39,36,2
m,13,40,36,2
m,12,40,36,2
m,13,39,36,2
m,13,40,36,2
m,13,39,36,2
m,13,38,36,2
m,13,39,36,2
m,12,40,37,2
m,14,39,36,2
m,12,39,36,2
m,14,40,35,2
m,13,40,36,2
m,13,39,36,2
m,12,39,37,2
m,14,39,36,2
m,13,40,36,2
m,13,39,36,2
m,12,41,36,2
m,12,40,36,2
m,13,39,36,2
m,13,39,36,2
m,14,40,37,2
m,13,38,35,2
m,13,40,37,2
m,12,40,36,2
m,13,40,36,2
m,12,39,36,2
m,13,39,36,2
m,13,40,35,2
m,12,39,36,2
m,13,39,36,2
m,14,39,36,2
m,13,39,36,2
m,29,41,50,2
m,27,41,51,2
m,27,41,51,2
m,27,40,50,2
m,27,39,49,2
m,27,39,49,2
m,27,40,48,2
m,28,41,48,2
m,28,43,45,2
m,27,45,41,2
m,27,47,39,2
m,26,51,37,2
m,28,51,35,2
m,24,52,35,2
m,24,57,37,2
m,23,55,36,2
m,22,50,38,2
m,21,51,39,2
m,18,48,36,2
m,17,46,35,2
m,14,45,36,2
m,14,39,38,2
m,11,37,38,2
m,10,35,37,2
m,11,38,38,2
m,9,42,40,2
m,10,41,42,2
m,11,40,43,2
m,11,38,39,2
m,13,37,42,2
m,14,36,39,2
m,16,38,40,2
m,16,36,42,2
m,18,37,40,2
m,18,37,41,2
m,19,35,42,2
m,19,35,40,2
m,22,35,40,2
m,23,34,39,2
m,25,32,40,2
m,26,30,39,2
m,24,30,40,2
m,23,36,39,2
m,14,40,39,2
m,0,44,37,2
m,0,46,40,2
m,0,47,39,2
m,3,46,37,2
m,4,36,37,2
m,9,36,35,2
m,13,40,37,2
m,15,36,39,2
m,18,36,37,2
m,21,36,39,2
m,21,36,37,2
m,21,37,36,2
m,19,38,35,2
m,20,36,35,2
m,21,36,35,2
m,20,36,38,2
m,18,37,39,2
m,7,38,38,2
m,1,40,41,2
m,0,44,48,2
m,7,38,50,2
m,12,37,42,2
m,15,37,41,2
m,16,34,42,2
m,20,31,42,2
m,23,32,40,2
m,26,32,39,2
m,24,33,35,2
m,25,37,32,2
m,23,41,34,2
m,20,41,34,2
m,13,43,31,2
m,4,40,31,2
m,0,39,33,2
m,0,41,33,2
m,0,44,32,2
m,8,42,34,2
m,12,39,33,2
m,14,39,30,2
m,22,38,28,2
m,23,41,35,2
m,17,42,35,2
m,20,40,33,2
m,19,38,33,2
m,20,37,34,2
m,24,37,34,2
m,14,41,34,2
m,5,44,36,2
m,2,45,38,2
m,0,47,36,2
m,0,51,40,2
m,11,51,44,2
m,17,46,40,2
m,19,43,37,2
m,19,42,37,2
m,23,39,36,2
m,24,37,35,2
m,24,38,34,2
m,22,40,35,2
m,20,39,36,2
m,18,41,35,2
m,20,40,36,2
m,16,40,36,2
m,7,42,35,2
m,0,44,35,2
m,1,44,33,2
m,1,44,33,2
m,10,41,34,2
m,16,40,34,2
m,14,41,30,2
m,22,40,36,2
m,20,42,37,2
m,19,42,34,2
m,19,39,35,2
m,20,38,35,2
m,19,39,33,2
m,18,40,34,2
m,12,42,34,2
m,8,43,33,2
m,3,43,34,2
m,1,44,33,2
m,0,46,37,2
m,12,49,45,2
m,17,48,42,2
m,18,45,38,2
m,20,42,39,2
m,23,39,37,2
m,25,40,36,2
m,22,39,35,2
m,21,40,35,2
m,20,40,34,2
m,17,41,34,2
m,20,40,34,2
m,16,42,34,2
m,5,43,32,2
m,0,43,32,2
m,0,46,32,2
m,0,43,32,2
m,8,41,33,2
m,15,40,35,2
m,20,39,35,2
m,21,38,36,2
m,21,40,35,2
m,21,41,36,2
m,21,40,34,2
m,21,40,34,2
m,19,41,34,2
m,19,42,35,2
m,18,44,36,2
m,12,45,37,2
m,8,46,36,2
m,7,46,36,2
m,0,49,38,2
m,5,48,47,2
m,14,42,44,2
m,17,43,39,2
m,19,43,36,2
m,21,40,36,2
m,22,37,35,2
m,23,37,35,2
m,24,38,34,2
m,20,38,33,2
m,20,39,34,2
m,21,38,34,2
m,20,39,34,2
m,17,40,33,2
m,6,44,33,2
m,0,49,35,2
m,0,52,34,2
m,0,49,35,2
m,2,44,34,2
m,12,43,36,2
m,17,44,36,2
m,18,45,35,2
m,22,44,35,2
m,24,42,35,2
m,26,42,34,2
m,25,40,32,2
m,24,39,32,2
m,24,41,32,2
m,23,42,34,2
m,19,42,35,2
m,15,46,35,2
m,9,52,36,2
m,0,56,36,2
m,1,53,38,2
m,8,46,41,2
m,14,44,42,2
m,17,49,39,2
m,21,41,36,2
m,24,37,35,2
m,26,38,35,2
m,24,39,36,2
m,21,41,36,2
m,18,41,35,2
m,18,41,35,2
m,18,40,36,2
m,20,39,36,2
m,18,41,35,2
m,8,48,36,2
m,0,52,34,2
m,0,52,33,2
m,0,50,34,2
m,6,45,35,2
m,9,44,34,2
m,14,41,37,2
m,16,42,36,2
m,20,41,36,2
m,21,41,35,2
m,23,40,34,2
m,23,39,34,2
m,21,39,35,2
m,22,44,34,2
m,20,43,34,2
m,22,42,36,2
m,20,44,37,2
m,14,45,39,2
m,8,49,40,2
m,1,42,39,2
m,0,37,51,2
m,7,36,51,2
m,9,43,43,2
m,12,43,40,2
m,17,37,38,2
m,18,38,36,2
m,21,37,35,2
m,22,38,35,2
m,23,38,36,2
m,24,38,36,2
m,24,40,35,2
m,23,39,37,2
m,21,40,38,2
m,18,39,37,2
m,9,42,37,2
m,0,41,37,2
m,0,46,38,2
m,0,46,38,2
m,3,44,35,2
m,10,40,35,2
m,14,37,35,2
m,18,38,35,2
m,19,37,33,2
m,21,37,34,2
m,23,37,33,2
m,21,38,32,2
m,23,38,33,2
m,22,40,33,2
m,24,40,35,2
m,14,43,35,2
m,9,51,37,2
m,6,56,42,2
m,0,58,43,2
m,5,50,42,2
m,13,46,42,2
m,20,44,40,2
m,20,43,39,2
m,19,41,36,2
m,21,41,36,2
m,22,43,32,2
m,23,41,33,2
m,26,39,36,2
m,26,42,35,2
m,22,46,33,2
m,20,46,32,2
m,16,51,33,2
m,3,56,32,2
m,1,62,31,2
m,5,54,33,2
m,13,52,37,2
m,18,49,36,2
m,19,46,36,2
m,22,45,34,2
m,24,45,34,2
m,26,46,34,2
m,25,46,35,2
m,27,46,35,2
m,27,46,35,2
m,27,50,37,2
m,25,55,39,2
m,25,59,41,2
m,24,60,43,2
m,25,62,46,2
m,21,60,47,2
m,23,53,47,2
m,27,50,46,2
m,29,44,43,2
m,28,39,44,2
m,30,39,42,2
m,33,37,40,2
m,31,39,42,2
m,31,38,42,2
m,30,40,42,2
m,30,38,44,2
m,31,40,47,2
m,31,44,57,2
m,29,46,62,2
m,29,46,63,2
m,26,45,62,2
m,31,40,56,2
m,33,38,54,2
m,33,35,51,2
m,34,38,47,2
m,34,38,46,2
m,32,36,44,2
m,32,36,42,2
m,32,37,42,2
m,33,35,43,2
m,31,37,47,2
m,32,37,52,2
m,29,37,61,2
m,27,39,62,2
m,26,42,63,2
m,24,41,63,2
m,24,42,61,2
m,27,36,55,2
m,29,36,50,2
m,29,37,48,2
m,30,38,48,2
m,30,36,45,2
m,29,36,47,2
m,29,36,48,2
m,28,37,51,2
m,27,37,52,2
m,28,41,54,2
m,28,42,57,2
m,26,42,56,2
m,27,43,56,2
m,28,43,54,2
m,28,39,51,2
m,28,38,50,2
m,28,38,49,2
m,28,39,50,2
m,30,38,48,2
m,29,38,49,2
m,29,39,50,2
m,30,39,51,2
m,29,40,51,2
m,31,38,50,2
m,30,39,52,2
m,31,39,51,2
m,31,37,52,2
m,29,38,51,2
m,30,39,52,2
m,30,40,52,2
m,31,39,53,2
m,29,40,53,2
m,29,39,54,2
m,29,36,52,2
m,29,37,52,2
m,29,37,51,2
m,30,40,51,2
m,30,39,50,2
m,28,38,51,2
m,29,38,51,2
m,28,38,52,2
f,33,47,49,3
f,33,33,49,3
f,58,33,47,3
f,33,47,48,3
f,33,47,48,3
f,32,46,48,3
f,32,47,48,3
f,33,46,49,3
f,32,45,49,3
f,33,46,49,3
f,33,46,48,3
f,34,46,50,3
f,33,45,49,3
f,33,46,50,3
f,33,46,48,3
f,32,46,49,3
f,33,45,48,3
f,32,47,48,3
f,31,45,48,3
f,33,47,49,3
f,33,47,48,3
f,34,46,49,3
f,33,45,48,3
f,33,45,49,3
f,33,46,48,3
f,33,47,48,3
f,32,46,48,3
f,32,46,48,3
f,33,45,48,3
f,33,45,48,3
f,33,45,49,3
f,33,46,48,3
f,32,47,48,3
f,32,47,48,3
f,32,45,48,3
f,32,46,49,3
f,33,46,48,3
f,33,45,49,3
f,33,46,49,3
f,32,47,48,3
f,33,45,48,3
f,32,45,49,3
f,32,46,48,3
f,33,46,49,3
f,33,46,48,3
f,33,45,48,3
f,33,46,48,3
f,32,45,49,3
f,33,46,48,3
f,32,46,48,3
f,33,44,49,3
f,32,46,49,3
f,32,45,48,3
f,34,46,48,3
f,32,46,48,3
f,32,45,48,3
f,33,45,48,3
f,33,45,47,3
f,32,46,48,3
f,33,44,48,3
f,33,45,48,3
f,33,45,49,3
f,33,44,48,3
f,32,46,48,3
f,33,45,49,3
f,33,45,49,3
f,32,44,49,3
f,33,44,49,3
f,32,44,49,3
f,32,44,49,3
f,32,46,50,3
f,34,48,48,3
f,31,48,49,3
f,32,46,50,3
f,33,47,48,3
f,33,47,48,3
f,34,47,49,3
f,35,46,49,3
f,34,46,48,3
f,34,45,49,3
f,36,45,48,3
f,36,45,49,3
f,37,44,49,3
f,37,45,49,3
f,36,44,49,3
f,38,44,49,3
f,37,44,49,3
f,37,44,49,3
f,37,43,49,3
f,41,44,49,3
f,38,43,49,3
f,39,43,50,3
f,38,41,49,3
f,39,41,49,3
f,41,41,50,3
f,40,41,48,3
f,41,41,50,3
f,42,42,50,3
f,41,43,49,3
f,40,41,49,3
f,40,41,48,3
f,41,40,48,3
f,41,41,48,3
f,39,41,48,3
f,39,42,49,3
f,39,42,48,3
f,40,43,49,3
f,40,41,49,3
f,40,42,49,3
f,41,42,50,3
f,40,43,50,3
f,42,42,49,3
f,42,42,48,3
f,42,42,48,3
f,40,45,48,3
f,41,42,48,3
f,42,42,48,3
f,40,43,50,3
