Time,Gender,Accel_Frontal,Accel_Vertical,Accel_Lateral,Id_Antenna,RSSI,Phase,Frequency,Output
5.675,M,0.20168,1.0082,0.054735,1,-58.5,2.4943,922.25,1
5.725,M,0.20168,1.0082,0.054735,1,-58.5,2.4943,922.25,1
6.0,M,0.2603,0.97377,0.08894400000000001,3,-67.5,1.8530000000000002,920.75,1
6.075,M,0.2603,0.97377,0.08894400000000001,3,-67.5,1.8530000000000002,920.75,1
6.125,M,0.2603,0.97377,0.08894400000000001,3,-67.5,1.8530000000000002,920.75,1
6.175,M,0.2603,0.97377,0.08894400000000001,3,-67.5,1.8530000000000002,920.75,1
6.2,M,0.2603,0.97377,0.08894400000000001,3,-67.5,1.8530000000000002,920.75,1
6.25,M,0.2603,0.97377,0.08894400000000001,3,-67.5,1.8530000000000002,920.75,1
7.0,M,0.10787000000000001,1.0427,0.0091224,1,-58.5,6.0424,921.75,1
7.075,M,0.10787000000000001,1.0427,0.0091224,1,-58.5,6.0424,921.75,1
7.1,M,0.10787000000000001,1.0427,0.0091224,1,-58.5,6.0424,921.75,1
7.15,M,0.10787000000000001,1.0427,0.0091224,1,-58.5,6.0424,921.75,1
7.175,M,0.10787000000000001,1.0427,0.0091224,1,-58.5,6.0424,921.75,1
7.225,M,0.10787000000000001,1.0427,0.0091224,1,-58.5,6.0424,921.75,1
7.25,M,0.10787000000000001,1.0427,0.0091224,4,-56.5,0.25617,925.75,1
7.3,M,0.10787000000000001,1.0427,0.0091224,4,-56.5,0.25617,925.75,1
7.35,M,0.10787000000000001,1.0427,0.0091224,4,-56.5,0.25617,925.75,1
7.375,M,0.10787000000000001,1.0427,0.0091224,4,-56.5,0.25617,925.75,1
7.425,M,0.10787000000000001,1.0427,0.0091224,4,-56.5,0.25617,925.75,1
7.475,M,0.10787000000000001,1.0427,0.0091224,4,-56.5,0.25617,925.75,1
7.5,M,0.10787000000000001,1.0427,0.0091224,1,-58.5,1.5232,923.25,1
7.55,M,0.10787000000000001,1.0427,0.0091224,1,-58.5,1.5232,923.25,1
7.6,M,0.10787000000000001,1.0427,0.0091224,1,-58.5,1.5232,923.25,1
7.625,M,0.10787000000000001,1.0427,0.0091224,1,-58.5,1.5232,923.25,1
7.675,M,0.10787000000000001,1.0427,0.0091224,1,-58.5,1.5232,923.25,1
7.7,M,0.10787000000000001,1.0427,0.0091224,1,-58.5,1.5232,923.25,1
8.25,M,0.22513000000000002,0.99674,0.077541,1,-58.5,0.25617,921.25,1
8.325,M,0.22513000000000002,0.99674,0.077541,1,-58.5,0.25617,921.25,1
8.35,M,0.22513000000000002,0.99674,0.077541,1,-58.5,0.25617,921.25,1
8.4,M,0.22513000000000002,0.99674,0.077541,1,-58.5,0.25617,921.25,1
8.45,M,0.22513000000000002,0.99674,0.077541,1,-58.5,0.25617,921.25,1
8.475,M,0.22513000000000002,0.99674,0.077541,1,-58.5,0.25617,921.25,1
8.75,M,0.45963999999999994,0.89339,0.16876,3,-67.5,1.7794,920.75,1
8.8,M,0.45963999999999994,0.89339,0.16876,3,-67.5,1.7794,920.75,1
8.85,M,0.45963999999999994,0.89339,0.16876,3,-67.5,1.7794,920.75,1
8.875,M,0.45963999999999994,0.89339,0.16876,3,-67.5,1.7794,920.75,1
8.925,M,0.45963999999999994,0.89339,0.16876,3,-67.5,1.7794,920.75,1
8.975,M,0.45963999999999994,0.89339,0.16876,3,-67.5,1.7794,920.75,1
9.75,M,0.10787000000000001,1.0427,0.0091224,1,-60.0,1.0646,923.75,1
9.825,M,0.10787000000000001,1.0427,0.0091224,1,-60.0,1.0646,923.75,1
9.875,M,0.10787000000000001,1.0427,0.0091224,1,-60.0,1.0646,923.75,1
9.925,M,0.10787000000000001,1.0427,0.0091224,1,-60.0,1.0646,923.75,1
9.95,M,0.10787000000000001,1.0427,0.0091224,1,-60.0,1.0646,923.75,1
10.0,M,0.10787000000000001,1.0427,0.0091224,1,-60.0,1.0646,923.75,1
10.05,M,0.10787000000000001,1.0427,0.0091224,2,-67.5,4.1908,923.25,1
10.075,M,0.10787000000000001,1.0427,0.0091224,2,-67.5,4.1908,923.25,1
10.125,M,0.10787000000000001,1.0427,0.0091224,2,-67.5,4.1908,923.25,1
10.15,M,0.10787000000000001,1.0427,0.0091224,2,-67.5,4.1908,923.25,1
10.2,M,0.10787000000000001,1.0427,0.0091224,2,-67.5,4.1908,923.25,1
10.25,M,0.10787000000000001,1.0427,0.0091224,2,-67.5,4.1908,923.25,1
10.5,M,0.22513000000000002,0.98526,0.077541,3,-67.0,4.7308,921.25,1
10.575,M,0.22513000000000002,0.98526,0.077541,3,-67.0,4.7308,921.25,1
10.6,M,0.22513000000000002,0.98526,0.077541,3,-67.0,4.7308,921.25,1
10.65,M,0.22513000000000002,0.98526,0.077541,3,-67.0,4.7308,921.25,1
10.7,M,0.22513000000000002,0.98526,0.077541,3,-67.0,4.7308,921.25,1
10.725,M,0.22513000000000002,0.98526,0.077541,3,-67.0,4.7308,921.25,1
11.25,M,0.2603,0.96229,0.10035,4,-57.0,0.60132,925.25,1
11.325,M,0.2603,0.96229,0.10035,4,-57.0,0.60132,925.25,1
11.35,M,0.2603,0.96229,0.10035,4,-57.0,0.60132,925.25,1
11.4,M,0.2603,0.96229,0.10035,4,-57.0,0.60132,925.25,1
11.45,M,0.2603,0.96229,0.10035,4,-57.0,0.60132,925.25,1
11.475,M,0.2603,0.96229,0.10035,4,-57.0,0.60132,925.25,1
11.525,M,0.2603,0.96229,0.10035,1,-61.0,0.036816,924.75,1
11.575,M,0.2603,0.96229,0.10035,1,-61.0,0.036816,924.75,1
11.6,M,0.2603,0.96229,0.10035,1,-61.0,0.036816,924.75,1
11.65,M,0.2603,0.96229,0.10035,1,-61.0,0.036816,924.75,1
11.675,M,0.2603,0.96229,0.10035,1,-61.0,0.036816,924.75,1
11.725,M,0.2603,0.96229,0.10035,1,-61.0,0.036816,924.75,1
11.775,M,0.2603,0.96229,0.10035,1,-58.5,1.8346,922.75,1
11.8,M,0.2603,0.96229,0.10035,1,-58.5,1.8346,922.75,1
11.85,M,0.2603,0.96229,0.10035,1,-58.5,1.8346,922.75,1
11.9,M,0.2603,0.96229,0.10035,1,-58.5,1.8346,922.75,1
11.925,M,0.2603,0.96229,0.10035,1,-58.5,1.8346,922.75,1
11.975,M,0.2603,0.96229,0.10035,1,-58.5,1.8346,922.75,1
12.5,M,0.27203,0.96229,0.11175,1,-59.0,1.3929,923.25,1
12.575,M,0.27203,0.96229,0.11175,1,-59.0,1.3929,923.25,1
12.6,M,0.27203,0.96229,0.11175,1,-59.0,1.3929,923.25,1
12.65,M,0.27203,0.96229,0.11175,1,-59.0,1.3929,923.25,1
12.7,M,0.27203,0.96229,0.11175,1,-59.0,1.3929,923.25,1
12.725,M,0.27203,0.96229,0.11175,1,-59.0,1.3929,923.25,1
13.0,M,0.18995,1.0082,0.054735,1,-58.5,0.061359000000000004,921.25,1
13.075,M,0.18995,1.0082,0.054735,1,-58.5,0.061359000000000004,921.25,1
13.1,M,0.18995,1.0082,0.054735,1,-58.5,0.061359000000000004,921.25,1
13.15,M,0.18995,1.0082,0.054735,1,-58.5,0.061359000000000004,921.25,1
13.2,M,0.18995,1.0082,0.054735,1,-58.5,0.061359000000000004,921.25,1
13.225,M,0.18995,1.0082,0.054735,1,-58.5,0.061359000000000004,921.25,1
13.5,M,0.18995,1.0082,0.054735,1,-58.5,0.51235,920.75,1
13.575,M,0.18995,1.0082,0.054735,1,-58.5,0.51235,920.75,1
13.6,M,0.18995,1.0082,0.054735,1,-58.5,0.51235,920.75,1
13.65,M,0.18995,1.0082,0.054735,1,-58.5,0.51235,920.75,1
13.7,M,0.18995,1.0082,0.054735,1,-58.5,0.51235,920.75,1
13.725,M,0.18995,1.0082,0.054735,1,-58.5,0.51235,920.75,1
13.775,M,0.18995,1.0082,0.054735,4,-57.0,0.62433,925.25,1
13.825,M,0.18995,1.0082,0.054735,4,-57.0,0.62433,925.25,1
13.85,M,0.18995,1.0082,0.054735,4,-57.0,0.62433,925.25,1
13.9,M,0.18995,1.0082,0.054735,4,-57.0,0.62433,925.25,1
13.925,M,0.18995,1.0082,0.054735,4,-57.0,0.62433,925.25,1
13.975,M,0.18995,1.0082,0.054735,4,-57.0,0.62433,925.25,1
14.025,M,0.18995,1.0082,0.054735,4,-56.5,1.0707,924.75,1
14.05,M,0.18995,1.0082,0.054735,4,-56.5,1.0707,924.75,1
14.1,M,0.18995,1.0082,0.054735,4,-56.5,1.0707,924.75,1
14.15,M,0.18995,1.0082,0.054735,4,-56.5,1.0707,924.75,1
14.175,M,0.18995,1.0082,0.054735,4,-56.5,1.0707,924.75,1
14.225,M,0.18995,1.0082,0.054735,4,-56.5,1.0707,924.75,1
14.275,M,0.28376,0.96229,0.11175,1,-58.5,5.8583,921.75,1
14.3,M,0.28376,0.96229,0.11175,1,-58.5,5.8583,921.75,1
14.35,M,0.28376,0.96229,0.11175,1,-58.5,5.8583,921.75,1
14.4,M,0.28376,0.96229,0.11175,1,-58.5,5.8583,921.75,1
14.425,M,0.28376,0.96229,0.11175,1,-58.5,5.8583,921.75,1
14.475,M,0.28376,0.96229,0.11175,1,-58.5,5.8583,921.75,1
14.75,M,0.28376,0.96229,0.11175,4,-57.5,0.09510700000000001,925.75,1
14.825,M,0.28376,0.96229,0.11175,4,-57.5,0.09510700000000001,925.75,1
14.875,M,0.28376,0.96229,0.11175,4,-57.5,0.09510700000000001,925.75,1
14.9,M,0.28376,0.96229,0.11175,4,-57.5,0.09510700000000001,925.75,1
14.95,M,0.28376,0.96229,0.11175,4,-57.5,0.09510700000000001,925.75,1
14.975,M,0.28376,0.96229,0.11175,4,-57.5,0.09510700000000001,925.75,1
15.5,M,0.1665,1.0197,0.043332,1,-58.5,6.207999999999999,921.25,1
15.575,M,0.1665,1.0197,0.043332,1,-58.5,6.207999999999999,921.25,1
15.625,M,0.1665,1.0197,0.043332,1,-58.5,6.207999999999999,921.25,1
15.65,M,0.1665,1.0197,0.043332,1,-58.5,6.207999999999999,921.25,1
15.7,M,0.1665,1.0197,0.043332,1,-58.5,6.207999999999999,921.25,1
15.725,M,0.1665,1.0197,0.043332,1,-58.5,6.207999999999999,921.25,1
16.25,M,0.23685,0.97377,0.08894400000000001,4,-56.5,0.5230899999999999,925.25,1
16.325,M,0.23685,0.97377,0.08894400000000001,4,-56.5,0.5230899999999999,925.25,1
16.35,M,0.23685,0.97377,0.08894400000000001,4,-56.5,0.5230899999999999,925.25,1
16.4,M,0.23685,0.97377,0.08894400000000001,4,-56.5,0.5230899999999999,925.25,1
16.45,M,0.23685,0.97377,0.08894400000000001,4,-56.5,0.5230899999999999,925.25,1
16.5,M,0.23685,0.97377,0.08894400000000001,4,-56.5,0.5230899999999999,925.25,1
16.525,M,0.23685,0.97377,0.08894400000000001,1,-60.5,6.1927,924.75,1
16.575,M,0.23685,0.97377,0.08894400000000001,1,-60.5,6.1927,924.75,1
16.6,M,0.23685,0.97377,0.08894400000000001,1,-60.5,6.1927,924.75,1
16.65,M,0.23685,0.97377,0.08894400000000001,1,-60.5,6.1927,924.75,1
16.7,M,0.23685,0.97377,0.08894400000000001,1,-60.5,6.1927,924.75,1
16.75,M,0.23685,0.97377,0.08894400000000001,1,-60.5,6.1927,924.75,1
17.0,M,0.14305,1.0312,0.020525,4,-57.5,0.092039,925.75,1
17.075,M,0.14305,1.0312,0.020525,4,-57.5,0.092039,925.75,1
17.1,M,0.14305,1.0312,0.020525,4,-57.5,0.092039,925.75,1
17.15,M,0.14305,1.0312,0.020525,4,-57.5,0.092039,925.75,1
17.175,M,0.14305,1.0312,0.020525,4,-57.5,0.092039,925.75,1
17.225,M,0.14305,1.0312,0.020525,4,-57.5,0.092039,925.75,1
17.275,M,0.14305,1.0312,0.020525,1,-58.5,1.3514,923.25,1
17.325,M,0.14305,1.0312,0.020525,1,-58.5,1.3514,923.25,1
17.35,M,0.14305,1.0312,0.020525,1,-58.5,1.3514,923.25,1
17.4,M,0.14305,1.0312,0.020525,1,-58.5,1.3514,923.25,1
17.425,M,0.14305,1.0312,0.020525,1,-58.5,1.3514,923.25,1
17.475,M,0.14305,1.0312,0.020525,1,-58.5,1.3514,923.25,1
17.525,M,0.14305,1.0312,0.020525,4,-55.0,5.5545,920.25,1
17.55,M,0.14305,1.0312,0.020525,4,-55.0,5.5545,920.25,1
17.6,M,0.14305,1.0312,0.020525,4,-55.0,5.5545,920.25,1
17.65,M,0.14305,1.0312,0.020525,4,-55.0,5.5545,920.25,1
17.675,M,0.14305,1.0312,0.020525,4,-55.0,5.5545,920.25,1
17.725,M,0.14305,1.0312,0.020525,4,-55.0,5.5545,920.25,1
18.0,M,0.22513000000000002,0.98526,0.077541,1,-58.5,0.026077999999999997,921.25,1
18.075,M,0.22513000000000002,0.98526,0.077541,1,-58.5,0.026077999999999997,921.25,1
18.1,M,0.22513000000000002,0.98526,0.077541,1,-58.5,0.026077999999999997,921.25,1
18.15,M,0.22513000000000002,0.98526,0.077541,1,-58.5,0.026077999999999997,921.25,1
18.2,M,0.22513000000000002,0.98526,0.077541,1,-58.5,0.026077999999999997,921.25,1
18.225,M,0.22513000000000002,0.98526,0.077541,1,-58.5,0.026077999999999997,921.25,1
18.275,M,0.22513000000000002,0.98526,0.077541,1,-58.5,0.49701000000000006,920.75,1
18.325,M,0.22513000000000002,0.98526,0.077541,1,-58.5,0.49701000000000006,920.75,1
18.35,M,0.22513000000000002,0.98526,0.077541,1,-58.5,0.49701000000000006,920.75,1
18.4,M,0.22513000000000002,0.98526,0.077541,1,-58.5,0.49701000000000006,920.75,1
18.45,M,0.22513000000000002,0.98526,0.077541,1,-58.5,0.49701000000000006,920.75,1
18.475,M,0.22513000000000002,0.98526,0.077541,1,-58.5,0.49701000000000006,920.75,1
18.525,M,0.22513000000000002,0.98526,0.077541,4,-57.0,0.59825,925.25,1
18.55,M,0.22513000000000002,0.98526,0.077541,4,-57.0,0.59825,925.25,1
18.6,M,0.22513000000000002,0.98526,0.077541,4,-57.0,0.59825,925.25,1
18.65,M,0.22513000000000002,0.98526,0.077541,4,-57.0,0.59825,925.25,1
18.7,M,0.22513000000000002,0.98526,0.077541,4,-57.0,0.59825,925.25,1
18.725,M,0.22513000000000002,0.98526,0.077541,4,-57.0,0.59825,925.25,1
18.775,M,0.22513000000000002,0.98526,0.077541,1,-60.5,6.162000000000001,924.75,1
18.8,M,0.22513000000000002,0.98526,0.077541,1,-60.5,6.162000000000001,924.75,1
18.85,M,0.22513000000000002,0.98526,0.077541,1,-60.5,6.162000000000001,924.75,1
18.9,M,0.22513000000000002,0.98526,0.077541,1,-60.5,6.162000000000001,924.75,1
18.925,M,0.22513000000000002,0.98526,0.077541,1,-60.5,6.162000000000001,924.75,1
18.975,M,0.22513000000000002,0.98526,0.077541,1,-60.5,6.162000000000001,924.75,1
19.025,M,0.22513000000000002,0.98526,0.077541,1,-58.5,1.7457,922.75,1
19.05,M,0.22513000000000002,0.98526,0.077541,1,-58.5,1.7457,922.75,1
19.1,M,0.22513000000000002,0.98526,0.077541,1,-58.5,1.7457,922.75,1
19.125,M,0.22513000000000002,0.98526,0.077541,1,-58.5,1.7457,922.75,1
19.175,M,0.22513000000000002,0.98526,0.077541,1,-58.5,1.7457,922.75,1
19.225,M,0.22513000000000002,0.98526,0.077541,1,-58.5,1.7457,922.75,1
19.5,M,0.1196,1.0312,0.020525,4,-57.5,0.07363099999999999,925.75,1
19.575,M,0.1196,1.0312,0.020525,4,-57.5,0.07363099999999999,925.75,1
19.6,M,0.1196,1.0312,0.020525,4,-57.5,0.07363099999999999,925.75,1
19.65,M,0.1196,1.0312,0.020525,4,-57.5,0.07363099999999999,925.75,1
19.675,M,0.1196,1.0312,0.020525,4,-57.5,0.07363099999999999,925.75,1
19.725,M,0.1196,1.0312,0.020525,4,-57.5,0.07363099999999999,925.75,1
19.775,M,0.1196,1.0312,0.020525,1,-59.0,1.307,923.25,1
19.825,M,0.1196,1.0312,0.020525,1,-59.0,1.307,923.25,1
19.85,M,0.1196,1.0312,0.020525,1,-59.0,1.307,923.25,1
19.9,M,0.1196,1.0312,0.020525,1,-59.0,1.307,923.25,1
19.925,M,0.1196,1.0312,0.020525,1,-59.0,1.307,923.25,1
19.975,M,0.1196,1.0312,0.020525,1,-59.0,1.307,923.25,1
20.025,M,0.1196,1.0312,0.020525,1,-58.5,2.1813,922.25,1
20.05,M,0.1196,1.0312,0.020525,1,-58.5,2.1813,922.25,1
20.1,M,0.1196,1.0312,0.020525,1,-58.5,2.1813,922.25,1
20.15,M,0.1196,1.0312,0.020525,1,-58.5,2.1813,922.25,1
20.175,M,0.1196,1.0312,0.020525,1,-58.5,2.1813,922.25,1
20.225,M,0.1196,1.0312,0.020525,1,-58.5,2.1813,922.25,1
20.5,M,0.28376,0.97377,0.11175,1,-60.5,0.38503000000000004,924.25,1
20.575,M,0.28376,0.97377,0.11175,1,-60.5,0.38503000000000004,924.25,1
20.625,M,0.28376,0.97377,0.11175,1,-60.5,0.38503000000000004,924.25,1
20.65,M,0.28376,0.97377,0.11175,1,-60.5,0.38503000000000004,924.25,1
20.7,M,0.28376,0.97377,0.11175,1,-60.5,0.38503000000000004,924.25,1
20.725,M,0.28376,0.97377,0.11175,1,-60.5,0.38503000000000004,924.25,1
21.0,M,0.28376,0.97377,0.11175,4,-57.0,0.60439,925.25,1
21.05,M,0.28376,0.97377,0.11175,4,-57.0,0.60439,925.25,1
21.1,M,0.28376,0.97377,0.11175,4,-57.0,0.60439,925.25,1
21.125,M,0.28376,0.97377,0.11175,4,-57.0,0.60439,925.25,1
21.175,M,0.28376,0.97377,0.11175,4,-57.0,0.60439,925.25,1
21.225,M,0.28376,0.97377,0.11175,4,-57.0,0.60439,925.25,1
21.75,M,0.18995,1.0082,0.054735,1,-59.5,0.8881700000000001,923.75,1
21.825,M,0.18995,1.0082,0.054735,1,-59.5,0.8881700000000001,923.75,1
21.85,M,0.18995,1.0082,0.054735,1,-59.5,0.8881700000000001,923.75,1
21.9,M,0.18995,1.0082,0.054735,1,-59.5,0.8881700000000001,923.75,1
21.95,M,0.18995,1.0082,0.054735,1,-59.5,0.8881700000000001,923.75,1
21.975,M,0.18995,1.0082,0.054735,1,-59.5,0.8881700000000001,923.75,1
22.5,M,0.17823,1.0197,0.043332,1,-58.5,5.329,922.25,1
22.575,M,0.17823,1.0197,0.043332,1,-58.5,5.329,922.25,1
22.6,M,0.17823,1.0197,0.043332,1,-58.5,5.329,922.25,1
22.65,M,0.17823,1.0197,0.043332,1,-58.5,5.329,922.25,1
22.7,M,0.17823,1.0197,0.043332,1,-58.5,5.329,922.25,1
22.725,M,0.17823,1.0197,0.043332,1,-58.5,5.329,922.25,1
22.775,M,0.17823,1.0197,0.043332,1,-58.5,6.2464,921.25,1
22.825,M,0.17823,1.0197,0.043332,1,-58.5,6.2464,921.25,1
22.85,M,0.17823,1.0197,0.043332,1,-58.5,6.2464,921.25,1
22.9,M,0.17823,1.0197,0.043332,1,-58.5,6.2464,921.25,1
22.95,M,0.17823,1.0197,0.043332,1,-58.5,6.2464,921.25,1
22.975,M,0.17823,1.0197,0.043332,1,-58.5,6.2464,921.25,1
23.025,M,0.17823,1.0197,0.043332,1,-59.0,0.44638999999999995,920.75,1
23.075,M,0.17823,1.0197,0.043332,1,-59.0,0.44638999999999995,920.75,1
23.1,M,0.17823,1.0197,0.043332,1,-59.0,0.44638999999999995,920.75,1
23.15,M,0.17823,1.0197,0.043332,1,-59.0,0.44638999999999995,920.75,1
23.2,M,0.17823,1.0197,0.043332,1,-59.0,0.44638999999999995,920.75,1
23.225,M,0.17823,1.0197,0.043332,1,-59.0,0.44638999999999995,920.75,1
23.75,M,0.2134,0.99674,0.066138,1,-59.0,1.7104,922.75,1
23.825,M,0.2134,0.99674,0.066138,1,-59.0,1.7104,922.75,1
23.85,M,0.2134,0.99674,0.066138,1,-59.0,1.7104,922.75,1
23.9,M,0.2134,0.99674,0.066138,1,-59.0,1.7104,922.75,1
23.95,M,0.2134,0.99674,0.066138,1,-59.0,1.7104,922.75,1
23.975,M,0.2134,0.99674,0.066138,1,-59.0,1.7104,922.75,1
24.025,M,0.2134,0.99674,0.066138,1,-58.5,5.7432,921.75,1
24.075,M,0.2134,0.99674,0.066138,1,-58.5,5.7432,921.75,1
24.1,M,0.2134,0.99674,0.066138,1,-58.5,5.7432,921.75,1
24.15,M,0.2134,0.99674,0.066138,1,-58.5,5.7432,921.75,1
24.2,M,0.2134,0.99674,0.066138,1,-58.5,5.7432,921.75,1
24.225,M,0.2134,0.99674,0.066138,1,-58.5,5.7432,921.75,1
24.75,M,0.40101,0.92784,0.15736,1,-59.0,0.8575,920.25,1
24.825,M,0.40101,0.92784,0.15736,1,-59.0,0.8575,920.25,1
24.85,M,0.40101,0.92784,0.15736,1,-59.0,0.8575,920.25,1
24.9,M,0.40101,0.92784,0.15736,1,-59.0,0.8575,920.25,1
24.95,M,0.40101,0.92784,0.15736,1,-59.0,0.8575,920.25,1
24.975,M,0.40101,0.92784,0.15736,1,-59.0,0.8575,920.25,1
25.025,M,0.40101,0.92784,0.15736,1,-59.0,5.2631,922.25,1
25.075,M,0.40101,0.92784,0.15736,1,-59.0,5.2631,922.25,1
25.1,M,0.40101,0.92784,0.15736,1,-59.0,5.2631,922.25,1
25.15,M,0.40101,0.92784,0.15736,1,-59.0,5.2631,922.25,1
25.175,M,0.40101,0.92784,0.15736,1,-59.0,5.2631,922.25,1
25.225,M,0.40101,0.92784,0.15736,1,-59.0,5.2631,922.25,1
25.75,M,0.45963999999999994,0.9163600000000001,0.16876,1,-61.0,5.6757,925.25,1
25.825,M,0.45963999999999994,0.9163600000000001,0.16876,1,-61.0,5.6757,925.25,1
25.875,M,0.45963999999999994,0.9163600000000001,0.16876,1,-61.0,5.6757,925.25,1
25.9,M,0.45963999999999994,0.9163600000000001,0.16876,1,-61.0,5.6757,925.25,1
25.95,M,0.45963999999999994,0.9163600000000001,0.16876,1,-61.0,5.6757,925.25,1
26.0,M,0.45963999999999994,0.9163600000000001,0.16876,1,-61.0,5.6757,925.25,1
26.25,M,0.45963999999999994,0.9163600000000001,0.16876,1,-59.0,1.7334,922.75,1
26.325,M,0.45963999999999994,0.9163600000000001,0.16876,1,-59.0,1.7334,922.75,1
26.35,M,0.45963999999999994,0.9163600000000001,0.16876,1,-59.0,1.7334,922.75,1
26.4,M,0.45963999999999994,0.9163600000000001,0.16876,1,-59.0,1.7334,922.75,1
26.45,M,0.45963999999999994,0.9163600000000001,0.16876,1,-59.0,1.7334,922.75,1
26.5,M,0.45963999999999994,0.9163600000000001,0.16876,1,-59.0,1.7334,922.75,1
26.75,M,0.24858000000000002,0.97377,0.08894400000000001,4,-57.0,0.15033,925.75,1
26.825,M,0.24858000000000002,0.97377,0.08894400000000001,4,-57.0,0.15033,925.75,1
26.85,M,0.24858000000000002,0.97377,0.08894400000000001,4,-57.0,0.15033,925.75,1
26.9,M,0.24858000000000002,0.97377,0.08894400000000001,4,-57.0,0.15033,925.75,1
26.95,M,0.24858000000000002,0.97377,0.08894400000000001,4,-57.0,0.15033,925.75,1
27.0,M,0.24858000000000002,0.97377,0.08894400000000001,4,-57.0,0.15033,925.75,1
27.025,M,0.24858000000000002,0.97377,0.08894400000000001,1,-59.0,1.1689,923.25,1
27.075,M,0.24858000000000002,0.97377,0.08894400000000001,1,-59.0,1.1689,923.25,1
27.15,M,0.24858000000000002,0.97377,0.08894400000000001,1,-59.0,1.1689,923.25,1
27.2,M,0.24858000000000002,0.97377,0.08894400000000001,1,-59.0,1.1689,923.25,1
27.25,M,0.24858000000000002,0.97377,0.08894400000000001,1,-59.0,1.1689,923.25,1
27.275,M,0.24858000000000002,0.97377,0.08894400000000001,1,-59.0,3.9515,920.25,1
27.325,M,0.24858000000000002,0.97377,0.08894400000000001,1,-59.0,3.9515,920.25,1
27.35,M,0.24858000000000002,0.97377,0.08894400000000001,1,-59.0,3.9515,920.25,1
27.4,M,0.24858000000000002,0.97377,0.08894400000000001,1,-59.0,3.9515,920.25,1
27.45,M,0.24858000000000002,0.97377,0.08894400000000001,1,-59.0,3.9515,920.25,1
27.475,M,0.24858000000000002,0.97377,0.08894400000000001,1,-59.0,3.9515,920.25,1
27.525,M,0.24858000000000002,0.97377,0.08894400000000001,1,-58.0,2.0525,922.25,1
27.575,M,0.24858000000000002,0.97377,0.08894400000000001,1,-58.0,2.0525,922.25,1
27.6,M,0.24858000000000002,0.97377,0.08894400000000001,1,-58.0,2.0525,922.25,1
27.65,M,0.24858000000000002,0.97377,0.08894400000000001,1,-58.0,2.0525,922.25,1
27.7,M,0.24858000000000002,0.97377,0.08894400000000001,1,-58.0,2.0525,922.25,1
27.725,M,0.24858000000000002,0.97377,0.08894400000000001,1,-58.0,2.0525,922.25,1
28.5,M,0.38928,0.93932,0.15736,1,-58.5,1.6076,922.75,1
28.575,M,0.38928,0.93932,0.15736,1,-58.5,1.6076,922.75,1
28.625,M,0.38928,0.93932,0.15736,1,-58.5,1.6076,922.75,1
28.65,M,0.38928,0.93932,0.15736,1,-58.5,1.6076,922.75,1
28.7,M,0.38928,0.93932,0.15736,1,-58.5,1.6076,922.75,1
28.725,M,0.38928,0.93932,0.15736,1,-58.5,1.6076,922.75,1
29.0,M,0.23685,0.98526,0.077541,1,-59.5,0.73631,923.75,1
29.075,M,0.23685,0.98526,0.077541,1,-59.5,0.73631,923.75,1
29.1,M,0.23685,0.98526,0.077541,1,-59.5,0.73631,923.75,1
29.15,M,0.23685,0.98526,0.077541,1,-59.5,0.73631,923.75,1
29.2,M,0.23685,0.98526,0.077541,1,-59.5,0.73631,923.75,1
29.225,M,0.23685,0.98526,0.077541,1,-59.5,0.73631,923.75,1
29.75,M,0.23685,0.98526,0.077541,1,-59.0,2.1215,922.25,1
29.825,M,0.23685,0.98526,0.077541,1,-59.0,2.1215,922.25,1
29.875,M,0.23685,0.98526,0.077541,1,-59.0,2.1215,922.25,1
29.9,M,0.23685,0.98526,0.077541,1,-59.0,2.1215,922.25,1
29.95,M,0.23685,0.98526,0.077541,1,-59.0,2.1215,922.25,1
30.0,M,0.23685,0.98526,0.077541,1,-59.0,2.1215,922.25,1
30.25,M,0.17823,1.0312,0.043332,3,-68.5,0.013806,924.25,1
30.325,M,0.17823,1.0312,0.043332,3,-68.5,0.013806,924.25,1
30.375,M,0.17823,1.0312,0.043332,3,-68.5,0.013806,924.25,1
30.425,M,0.17823,1.0312,0.043332,3,-68.5,0.013806,924.25,1
30.45,M,0.17823,1.0312,0.043332,3,-68.5,0.013806,924.25,1
30.5,M,0.17823,1.0312,0.043332,3,-68.5,0.013806,924.25,1
30.55,M,0.17823,1.0312,0.043332,4,-57.0,0.63967,925.25,1
30.575,M,0.17823,1.0312,0.043332,4,-57.0,0.63967,925.25,1
30.625,M,0.17823,1.0312,0.043332,4,-57.0,0.63967,925.25,1
30.65,M,0.17823,1.0312,0.043332,4,-57.0,0.63967,925.25,1
30.7,M,0.17823,1.0312,0.043332,4,-57.0,0.63967,925.25,1
30.75,M,0.17823,1.0312,0.043332,4,-57.0,0.63967,925.25,1
31.0,M,0.17823,1.0312,0.043332,4,-56.5,1.0799,924.75,1
31.05,M,0.17823,1.0312,0.043332,4,-56.5,1.0799,924.75,1
31.1,M,0.17823,1.0312,0.043332,4,-56.5,1.0799,924.75,1
31.15,M,0.17823,1.0312,0.043332,4,-56.5,1.0799,924.75,1
31.175,M,0.17823,1.0312,0.043332,4,-56.5,1.0799,924.75,1
31.225,M,0.17823,1.0312,0.043332,4,-56.5,1.0799,924.75,1
31.275,M,0.17823,1.0312,0.043332,1,-59.0,1.6306,922.75,1
